OBJ_Critical= 0.5 0.1
fOBJ	LF0	r0	fRa	fINP	VP	KP1	fKM	PAR2	Qmax	Kba	Kdes	rE	pEP	fpEM	fD	gD	Vg	alpha	KD	Yg	Ygsl	Q10	gamma	beta	WPA2D	tau	wdorm	VNup_MB	KsNH4_MB	KsNO3_MB	VNif	VNit	VDenit1	fpENZN	KsNif	KsNit	KsDenit1	KsDenit2	VNup_VG	KsNH4_VG	KsNO3_VG	rNleach	bNup_VG	Qmax_NH4	Kba_NH4	Kp2u	Ku2p
0.254	0.9	0.4	0.37	0.48769439	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00020229	0.0046047	0.74975985	0.40736231	0.57651269	0.07784731	0.01001887	0.01521496	0.22082648	0.00102622	2	17.83037103	0.0276976	0.16738766	0.38132045	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.254	0.9	0.4	0.37	0.48621042	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00020586	0.00460079	0.67338996	0.48550683	0.53724784	0.07976174	0.01064041	0.01545644	0.21063476	0.00103096	2	16.42766056	0.03005988	0.1696718	0.36831792	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.254	0.9	0.4	0.37	0.4863136	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00020654	0.00467785	0.67768224	0.47983539	0.54889998	0.07973133	0.01058336	0.01527555	0.21083184	0.00103049	2	16.57363749	0.02967371	0.16825286	0.3690301	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.254	0.9	0.4	0.37	0.48610155	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00020334	0.00462618	0.68600488	0.46866836	0.54609395	0.07915628	0.01030986	0.01530111	0.21475671	0.00102088	2	16.6136214	0.02941083	0.16676472	0.37168196	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.254	0.9	0.4	0.37	0.48778916	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00020362	0.00472949	0.72204939	0.42577802	0.58457457	0.07793762	0.01005007	0.0148157	0.2199913	0.00102668	2	17.16848247	0.02786467	0.16296791	0.3782605	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.254	0.9	0.4	0.37	0.48782101	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00020403	0.00471779	0.72030906	0.42803813	0.58453365	0.07811954	0.01007626	0.01491866	0.21920096	0.00102907	2	17.12162437	0.02800398	0.16377575	0.37781575	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.254	0.9	0.4	0.37	0.48892986	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00020605	0.00475542	0.74383238	0.40796334	0.59839773	0.07792361	0.01020398	0.0148497	0.21851635	0.00104022	2	17.71865393	0.02742029	0.16535629	0.38045012	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.254	0.9	0.4	0.37	0.4882737	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00020359	0.0046151	0.74580227	0.40823616	0.58557973	0.07803003	0.01003358	0.01529484	0.21991851	0.00103336	2	17.62269513	0.02780586	0.16750316	0.38104097	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.254	0.9	0.4	0.37	0.48812883	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00020303	0.00464803	0.75055881	0.40468292	0.58235251	0.07767159	0.01006504	0.015031	0.22097898	0.00102911	2	17.83157567	0.02751376	0.16608442	0.38165673	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.254	0.9	0.4	0.37	0.48743961	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00020201	0.00459473	0.74616327	0.4113059	0.57117925	0.07787786	0.01004801	0.0151864	0.22095995	0.00102436	2	17.75869646	0.02780918	0.16711336	0.38075366	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.254	0.9	0.4	0.37	0.48755327	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00020224	0.00459704	0.74989542	0.40778143	0.57370383	0.0778485	0.01005067	0.01517854	0.22110436	0.00102566	2	17.83901215	0.02770761	0.16732757	0.38118922	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.254	0.9	0.4	0.37	0.48636968	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00020782	0.00464905	0.67295049	0.49288638	0.54677372	0.07981364	0.01073169	0.01543834	0.20771435	0.00103514	2	16.46737917	0.03007169	0.16926223	0.36734587	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
