OBJ_Critical= 0.5 0.1
fOBJ	LF0	r0	fRa	fINP	VP	KP1	fKM	PAR2	Qmax	Kba	Kdes	rE	pEP	fpEM	fD	gD	Vg	alpha	KD	Yg	Ygsl	Q10	gamma	beta	WPA2D	tau	wdorm	VNup_MB	KsNH4_MB	KsNO3_MB	VNif	VNit	VDenit1	fpENZN	KsNif	KsNit	KsDenit1	KsDenit2	VNup_VG	KsNH4_VG	KsNO3_VG	rNleach	bNup_VG	Qmax_NH4	Kba_NH4	Kp2u	Ku2p
0.255	0.9	0.4	0.29	0.44973577	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00051812	0.0037113	0.31665631	0.83628119	0.78467446	0.06791907	0.09261835	0.09168274	0.17816949	0.00560023	2	0.24156193	0.03983736	0.04342054	0.34138102	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.255	0.9	0.4	0.29	0.44868653	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00051733	0.00372175	0.32100905	0.83667692	0.79014769	0.06849673	0.09187451	0.09258093	0.1793139	0.00560129	2	0.24326345	0.03991312	0.04269057	0.33776322	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.255	0.9	0.4	0.29	0.44504272	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.0005281	0.00399804	0.34816566	0.84396781	0.81053651	0.06919097	0.08963361	0.10182426	0.18713423	0.00558645	2	0.30292223	0.04139373	0.03874993	0.33107066	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.255	0.9	0.4	0.29	0.44639356	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00052513	0.00391245	0.33988735	0.84259493	0.80389418	0.06898287	0.09054907	0.09956415	0.18516327	0.0056221	2	0.2854169	0.04105145	0.03984022	0.33132684	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.255	0.9	0.4	0.29	0.44560471	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00052454	0.00393821	0.34261308	0.84214831	0.80689775	0.06912107	0.08991602	0.09952128	0.18528437	0.00557245	2	0.29055989	0.04100826	0.03951644	0.33311721	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.255	0.9	0.4	0.29	0.44758511	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00052941	0.0037635	0.32291474	0.83276142	0.79268081	0.0688225	0.09226279	0.09227427	0.18272912	0.0055751	2	0.26817944	0.03970182	0.04309661	0.340811	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.255	0.9	0.4	0.29	0.4484295	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00052319	0.00376192	0.32213245	0.83579844	0.79046753	0.06839707	0.09218039	0.09295733	0.18074624	0.00558965	2	0.25736866	0.03994179	0.04276269	0.34007353	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.255	0.9	0.4	0.29	0.44563748	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00052564	0.00393731	0.34192892	0.84168539	0.80633677	0.06909204	0.09008103	0.09935076	0.18543237	0.00557318	2	0.2918663	0.04096215	0.03966331	0.33350921	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.255	0.9	0.4	0.29	0.44587768	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00052252	0.00393355	0.34136311	0.84249893	0.80563071	0.06897462	0.09002869	0.09941269	0.18464252	0.00557759	2	0.28840967	0.04099395	0.03951396	0.33316295	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.255	0.9	0.4	0.29	0.44560471	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00052454	0.00393821	0.34261308	0.84214831	0.80689775	0.06912107	0.08991602	0.09952128	0.18528437	0.00557245	2	0.29055989	0.04100826	0.03951644	0.33311721	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.255	0.9	0.4	0.29	0.44872521	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00052442	0.00377552	0.32206958	0.83659071	0.78824521	0.06813369	0.0926405	0.09384036	0.18145739	0.00562038	2	0.26695229	0.04007563	0.04286249	0.33867765	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.255	0.9	0.4	0.29	0.44825254	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00052645	0.0037683	0.32317443	0.83586097	0.79130222	0.06855033	0.09236491	0.09354897	0.18199663	0.00561159	2	0.26212989	0.04001917	0.04273206	0.33838454	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.255	0.9	0.4	0.29	0.44572433	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00052267	0.00394289	0.34197135	0.84243836	0.80678121	0.06907075	0.08997188	0.09967955	0.18491642	0.00558512	2	0.28927007	0.04101111	0.03926996	0.33258793	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.255	0.9	0.4	0.29	0.44480009	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00053097	0.00398536	0.34853004	0.84297835	0.81157437	0.06946302	0.08963898	0.101497	0.18794738	0.00558797	2	0.30297895	0.0413264	0.03896305	0.33066269	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.255	0.9	0.4	0.29	0.44547239	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00052021	0.00396406	0.34607703	0.84508135	0.80889636	0.06906545	0.0893618	0.10094379	0.18493845	0.00557114	2	0.29090015	0.04131203	0.03870859	0.33139138	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.256	0.9	0.4	0.29	0.45955443	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00052958	0.00359348	0.28390639	0.84236593	0.73715274	0.06376081	0.10066798	0.09259487	0.17469213	0.00598541	2	0.22943999	0.04048784	0.04841204	0.33981276	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.256	0.9	0.4	0.29	0.45242862	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.000529	0.00363859	0.30850623	0.83552405	0.77098706	0.06703516	0.09507069	0.09158621	0.17931525	0.00574085	2	0.24371606	0.03994961	0.04576717	0.33878968	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.256	0.9	0.4	0.29	0.44899084	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00053481	0.00372618	0.31751313	0.83092319	0.78647012	0.06838467	0.09344525	0.09186582	0.18262985	0.00564841	2	0.26137507	0.03964061	0.04423857	0.34021604	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.256	0.9	0.4	0.29	0.45332903	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00052817	0.00366582	0.3036561	0.8362011	0.76629924	0.06641864	0.0961017	0.09198344	0.17837261	0.00577665	2	0.24515707	0.03995633	0.04571108	0.33983465	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
