OBJ_Critical= 0.5 0.1
fOBJ	LF0	r0	fRa	fINP	VP	KP1	fKM	PAR2	Qmax	Kba	Kdes	rE	pEP	fpEM	fD	gD	Vg	alpha	KD	Yg	Ygsl	Q10	gamma	beta	WPA2D	tau	wdorm	VNup_MB	KsNH4_MB	KsNO3_MB	VNif	VNit	VDenit1	fpENZN	KsNif	KsNit	KsDenit1	KsDenit2	VNup_VG	KsNH4_VG	KsNO3_VG	rNleach	bNup_VG	Qmax_NH4	Kba_NH4	Kp2u	Ku2p
0.259	0.9	0.4	0.29	0.49015696	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00010002	0.00130989	0.25887028	0.83983499	0.20498343	0.05451859	0.02858915	0.00961764	0.24504529	0.00100134	2	9.39304364	0.02302181	0.14255162	0.11487689	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.259	0.9	0.4	0.29	0.49031843	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00010004	0.00130848	0.26046618	0.83829043	0.20752948	0.05443085	0.02861437	0.00962729	0.24494868	0.00100151	2	9.40403275	0.02299394	0.14272842	0.11351536	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.259	0.9	0.4	0.29	0.49165319	40	65.4	5.697301	500	3.470584	7.048	0.00585975	1e-04	0.00131307	0.26267716	0.83637011	0.2004431	0.05499623	0.02872024	0.00966614	0.24764367	0.00100222	2	9.29360737	0.02234627	0.13578145	0.11486273	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.259	0.9	0.4	0.29	0.4920944	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00010001	0.0013135	0.26430228	0.83327769	0.19796654	0.05555719	0.02869566	0.00963845	0.24949005	0.00100564	2	9.13420194	0.0217064	0.13324152	0.11488117	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.259	0.9	0.4	0.29	0.48925243	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00010005	0.0013101	0.2599586	0.83792271	0.203418	0.0544803	0.02859665	0.00958713	0.24493096	0.00100182	2	9.41421248	0.02296151	0.1432699	0.11228397	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.259	0.9	0.4	0.29	0.49218666	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00010002	0.00130867	0.26253983	0.83614408	0.20814484	0.05466113	0.02867506	0.00963357	0.24605962	0.0010032	2	9.37041069	0.02256029	0.14071918	0.11381751	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.259	0.9	0.4	0.29	0.49137079	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00010001	0.00131043	0.26199267	0.83705582	0.20431903	0.05479969	0.02868289	0.00964837	0.24673786	0.00100234	2	9.31855871	0.02249888	0.13810335	0.11499261	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.259	0.9	0.4	0.29	0.4918386	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00010001	0.00131368	0.26379038	0.83342325	0.197537	0.05551405	0.02868694	0.00964207	0.24932959	0.00100502	2	9.13185021	0.02177232	0.13359322	0.11531077	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.26	0.9	0.4	0.29	0.49181268	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00010005	0.00129223	0.25555807	0.833203	0.24564111	0.05305694	0.02876307	0.00972327	0.24189214	0.00100975	2	9.7588603	0.02464567	0.16071898	0.10899253	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.26	0.9	0.4	0.29	0.49010681	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00010005	0.00129593	0.25826294	0.83285123	0.22801921	0.05334922	0.02872049	0.00980785	0.24182842	0.00100317	2	9.65950699	0.02500803	0.15515477	0.10812226	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
