OBJ_Critical= 0.5 0.1
fOBJ	LF0	r0	fRa	fINP	VP	KP1	fKM	PAR2	Qmax	Kba	Kdes	rE	pEP	fpEM	fD	gD	Vg	alpha	KD	Yg	Ygsl	Q10	gamma	beta	WPA2D	tau	wdorm	VNup_MB	KsNH4_MB	KsNO3_MB	VNif	VNit	VDenit1	fpENZN	KsNif	KsNit	KsDenit1	KsDenit2	VNup_VG	KsNH4_VG	KsNO3_VG	rNleach	bNup_VG	Qmax_NH4	Kba_NH4	Kp2u	Ku2p
0.235	0.9	0.4	0.29	0.55452331	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00039321	0.0010002	0.95976517	0.10040263	0.84176137	0.04217891	0.25922357	0.00273082	0.31346151	0.00100047	2	1.43645806	0.00281078	0.04499562	0.17642431	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.235	0.9	0.4	0.29	0.55272294	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00039491	0.00100018	0.9584268	0.10389378	0.85459973	0.04224096	0.25760839	0.00278726	0.31217073	0.00100126	2	1.45112582	0.00257357	0.04548502	0.17872965	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.235	0.9	0.4	0.29	0.55465546	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00039785	0.00100003	0.95729733	0.1033423	0.85279226	0.04226796	0.25804359	0.00276113	0.31430379	0.00100016	2	1.45217096	0.00269312	0.04524055	0.17702766	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.235	0.9	0.4	0.29	0.55160879	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00039532	0.00100024	0.94937135	0.11373895	0.85745229	0.0441106	0.25456424	0.00286763	0.31398889	0.0010003	2	1.50272291	0.00212151	0.04611464	0.17407763	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.235	0.9	0.4	0.29	0.55309611	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.000393	0.00100016	0.93797321	0.1163945	0.86139465	0.04426854	0.25334641	0.00285215	0.316065	0.00100011	2	1.5388969	0.00186184	0.04617148	0.17287905	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.235	0.9	0.4	0.29	0.55553207	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00038345	0.00100006	0.90767602	0.12493364	0.87070292	0.04509975	0.24831828	0.00283451	0.3210191	0.00100013	2	1.64557593	0.00096622	0.04650054	0.17012584	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.235	0.9	0.4	0.29	0.54827072	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00039188	0.00100003	0.95963876	0.10087897	0.87470459	0.04332842	0.25437912	0.00286345	0.30786444	0.00100035	2	1.44877698	0.00229323	0.04619821	0.18148159	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.235	0.9	0.4	0.29	0.5503893	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00039331	0.00100013	0.95899115	0.10274318	0.86453238	0.04298223	0.25617104	0.00283918	0.30967236	0.00100098	2	1.45111993	0.00241973	0.0458909	0.1800506	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.235	0.9	0.4	0.29	0.55488342	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00039791	0.00100004	0.95745708	0.10336983	0.85251826	0.0420928	0.25835764	0.00275452	0.31427086	0.00100029	2	1.45052158	0.00271734	0.04520583	0.17716295	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.235	0.9	0.4	0.29	0.55141799	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.0003948	0.00100026	0.94431458	0.11783422	0.86001917	0.04474121	0.25301827	0.0028911	0.31475061	0.00100013	2	1.5271615	0.00192149	0.04637401	0.17205359	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
0.235	0.9	0.4	0.29	0.55428648	40	65.4	5.697301	500	3.470584	7.048	0.00585975	0.00039531	0.00100016	0.94139178	0.11346859	0.84029014	0.04353164	0.25803327	0.00279779	0.31787558	0.00100017	2	1.50273436	0.00223242	0.04570332	0.17245754	1	0.00260572	0.001	0.001	0.00012593	0.10403423	0.09548061	9.97907547	0.1	0.01	0.01	0.01	1e-05	0.01	0.005	0.05	0.5	1e-04	100	5e-06	0.001
